score,split,max_inner,max_outer,rank,rho,tol
5.1899315990304305e-06,4,50,30,11,1.0,0.0
6.89914772765623e-05,4,50,30,11,3.0,0.0
0.0014393838993148197,4,50,30,11,5.0,0.0
1.0069551441747967e-06,4,50,30,12,0.5,0.0
1.0812194585639959e-05,4,50,30,12,1.0,0.0
7.489352182075695e-05,4,50,30,12,3.0,0.0
0.0017565952058644463,4,50,30,12,5.0,0.0
0.0017699352763425565,4,100,10,8,0.5,0.0
0.0016309349022461308,4,100,10,8,1.0,0.0
0.021621548901906436,4,100,10,8,3.0,0.0
0.07842498695223245,4,100,10,8,5.0,0.0
0.0009211558930825649,4,100,10,9,0.5,0.0
0.0007974028409371438,4,100,10,9,1.0,0.0
0.021218159816637466,4,100,10,9,3.0,0.0
0.08039793900572588,4,100,10,9,5.0,0.0
1.881532024129118e-05,4,100,10,10,0.5,0.0
3.3783809664371124e-05,4,100,10,10,1.0,0.0
0.022995780234877607,4,100,10,10,3.0,0.0
0.08637618969529612,4,100,10,10,5.0,0.0
6.240378646727272e-06,4,100,10,11,0.5,0.0
2.4556276135587645e-05,4,100,10,11,1.0,0.0
0.02486811290516201,4,100,10,11,3.0,0.0
0.0908385848899896,4,100,10,11,5.0,0.0
2.838102319093357e-06,4,100,10,12,0.5,0.0
8.40588271333578e-05,4,100,10,12,1.0,0.0
0.027538247109514014,4,100,10,12,3.0,0.0
0.096375451074075,4,100,10,12,5.0,0.0
0.0018453995662464692,4,100,20,8,0.5,0.0
0.0016154314506284819,4,100,20,8,1.0,0.0
0.002191695028197861,4,100,20,8,3.0,0.0
0.009694591154735647,4,100,20,8,5.0,0.0
0.0008580742111017548,4,100,20,9,0.5,0.0
0.0007401178513046453,4,100,20,9,1.0,0.0
0.0013558444710719585,4,100,20,9,3.0,0.0
0.009560745473587047,4,100,20,9,5.0,0.0
8.046126253063446e-06,4,100,20,10,0.5,0.0
1.590272880669032e-05,4,100,20,10,1.0,0.0
0.0005883459388967627,4,100,20,10,3.0,0.0
0.010645520465034876,4,100,20,10,5.0,0.0
9.473368395065284e-07,4,100,20,11,0.5,0.0
7.671815954654793e-06,4,100,20,11,1.0,0.0
0.0007490753383218844,4,100,20,11,3.0,0.0
0.01120359646513973,4,100,20,11,5.0,0.0
1.0382507522453136e-06,4,100,20,12,0.5,0.0
3.7534466598561965e-06,4,100,20,12,1.0,0.0
0.001127135993627655,4,100,20,12,3.0,0.0
0.012600302611904014,4,100,20,12,5.0,0.0
0.0016545649700826452,4,100,30,8,0.5,0.0
0.0016097840952865893,4,100,30,8,1.0,0.0
0.001689679416981393,4,100,30,8,3.0,0.0
0.002679495200580749,4,100,30,8,5.0,0.0
0.0007763115799332931,4,100,30,9,0.5,0.0
0.0007276616257680958,4,100,30,9,1.0,0.0
0.0008252796918666306,4,100,30,9,3.0,0.0
0.0018242917650258064,4,100,30,9,5.0,0.0
4.031003463834515e-06,4,100,30,10,0.5,0.0
1.3553399156336455e-05,4,100,30,10,1.0,0.0
5.886836375897007e-05,4,100,30,10,3.0,0.0
0.0012114214467341604,4,100,30,10,5.0,0.0
5.318134034547761e-07,4,100,30,11,0.5,0.0
4.61251774871171e-06,4,100,30,11,1.0,0.0
4.383897611076673e-05,4,100,30,11,3.0,0.0
0.001337340428003813,4,100,30,11,5.0,0.0
8.1988077935802e-07,4,100,30,12,0.5,0.0
2.4169073255066272e-06,4,100,30,12,1.0,0.0
7.810139522023912e-05,4,100,30,12,3.0,0.0
0.0017274082746986193,4,100,30,12,5.0,0.0
0.001783950670432263,5,50,10,8,0.5,0.0
0.0015343966981091644,5,50,10,8,1.0,0.0
0.019723121392471284,5,50,10,8,3.0,0.0
0.07806920598537088,5,50,10,8,5.0,0.0
0.0009578553116434871,5,50,10,9,0.5,0.0
0.0007850205997536883,5,50,10,9,1.0,0.0
0.020904691168838325,5,50,10,9,3.0,0.0
0.08101191575377589,5,50,10,9,5.0,0.0
3.1594659332728134e-05,5,50,10,10,0.5,0.0
6.412884423656535e-05,5,50,10,10,1.0,0.0
0.02323482436962894,5,50,10,10,3.0,0.0
0.08585565016615931,5,50,10,10,5.0,0.0
1.2842598828700894e-05,5,50,10,11,0.5,0.0
5.427373699817461e-05,5,50,10,11,1.0,0.0
0.025260853491879613,5,50,10,11,3.0,0.0
0.09036742449829696,5,50,10,11,5.0,0.0
8.69622052505078e-06,5,50,10,12,0.5,0.0
6.40749562295617e-05,5,50,10,12,1.0,0.0
0.02794796814870318,5,50,10,12,3.0,0.0
0.09674520693243058,5,50,10,12,5.0,0.0
0.0018426585860146674,5,50,20,8,0.5,0.0
0.0015120298582532283,5,50,20,8,1.0,0.0
0.002041103092566564,5,50,20,8,3.0,0.0
0.008893979145510239,5,50,20,8,5.0,0.0
0.0007429976499128946,5,50,20,9,0.5,0.0
0.0007424543614829002,5,50,20,9,1.0,0.0
0.0013787030408548234,5,50,20,9,3.0,0.0
0.009235668303543517,5,50,20,9,5.0,0.0
1.33253843902948e-05,5,50,20,10,0.5,0.0
2.710697776301134e-05,5,50,20,10,1.0,0.0
0.0007031955363420003,5,50,20,10,3.0,0.0
0.011448752806795161,5,50,20,10,5.0,0.0
4.258384274105201e-06,5,50,20,11,0.5,0.0
1.537131862588159e-05,5,50,20,11,1.0,0.0
0.000986180499954606,5,50,20,11,3.0,0.0
0.011180392397034337,5,50,20,11,5.0,0.0
3.193047389351042e-06,5,50,20,12,0.5,0.0
8.891958081942739e-06,5,50,20,12,1.0,0.0
0.0012791760752482921,5,50,20,12,3.0,0.0
0.013293856345263685,5,50,20,12,5.0,0.0
0.0018359727729611126,5,50,30,8,0.5,0.0
0.0015073187510414887,5,50,30,8,1.0,0.0
0.0015914231419208319,5,50,30,8,3.0,0.0
0.002360657397144821,5,50,30,8,5.0,0.0
0.0007525355666508402,5,50,30,9,0.5,0.0
0.0007358679031779259,5,50,30,9,1.0,0.0
0.0008365925432443589,5,50,30,9,3.0,0.0
0.0017408477734005196,5,50,30,9,5.0,0.0
9.984944806784175e-06,5,50,30,10,0.5,0.0
1.9089768339991226e-05,5,50,30,10,1.0,0.0
9.408305538042511e-05,5,50,30,10,3.0,0.0
0.001626128810701518,5,50,30,10,5.0,0.0
1.7343948867541502e-06,5,50,30,11,0.5,0.0
8.487708483796409e-06,5,50,30,11,1.0,0.0
9.74486272530582e-05,5,50,30,11,3.0,0.0
0.0014303528255443123,5,50,30,11,5.0,0.0
1.925554051864086e-06,5,50,30,12,0.5,0.0
6.094425253257448e-06,5,50,30,12,1.0,0.0
0.00010539905224112287,5,50,30,12,3.0,0.0
0.002093116116625897,5,50,30,12,5.0,0.0
0.0018625741010922859,5,100,10,8,0.5,0.0
0.001529171183641985,5,100,10,8,1.0,0.0
0.02221716743065526,5,100,10,8,3.0,0.0
0.08088625039075026,5,100,10,8,5.0,0.0
0.0008095526933546878,5,100,10,9,0.5,0.0
0.0007764351949032335,5,100,10,9,1.0,0.0
0.021584250442704803,5,100,10,9,3.0,0.0
0.08199442416345193,5,100,10,9,5.0,0.0
2.60836889679209e-05,5,100,10,10,0.5,0.0
4.675028153026489e-05,5,100,10,10,1.0,0.0
0.02456888707098443,5,100,10,10,3.0,0.0
0.0888369323941335,5,100,10,10,5.0,0.0
6.35363612086834e-06,5,100,10,11,0.5,0.0
3.104642763825038e-05,5,100,10,11,1.0,0.0
0.02641320084925901,5,100,10,11,3.0,0.0
0.09310875140277669,5,100,10,11,5.0,0.0
4.030285230284289e-06,5,100,10,12,0.5,0.0
4.928848231065186e-05,5,100,10,12,1.0,0.0
0.028710971593289485,5,100,10,12,3.0,0.0
0.09871982409088244,5,100,10,12,5.0,0.0
0.0016670747784946532,5,100,20,8,0.5,0.0
0.0015081723770948683,5,100,20,8,1.0,0.0
0.002354176495122549,5,100,20,8,3.0,0.0
0.010087299518634048,5,100,20,8,5.0,0.0
0.0007050538502370604,5,100,20,9,0.5,0.0
0.0007447682859092167,5,100,20,9,1.0,0.0
0.0013339609705558917,5,100,20,9,3.0,0.0
0.009242173387320281,5,100,20,9,5.0,0.0
1.6452150031503434e-05,5,100,20,10,0.5,0.0
2.3547676472135185e-05,5,100,20,10,1.0,0.0
0.0006976714883659556,5,100,20,10,3.0,0.0
0.011428894517169616,5,100,20,10,5.0,0.0
1.516515167685815e-06,5,100,20,11,0.5,0.0
3.174861672088447e-06,5,100,20,11,1.0,0.0
0.0010823521371196203,5,100,20,11,3.0,0.0
0.012042773768443484,5,100,20,11,5.0,0.0
1.8557011163669416e-06,5,100,20,12,0.5,0.0
3.104891072084414e-06,5,100,20,12,1.0,0.0
0.0013417041916227049,5,100,20,12,3.0,0.0
0.013799997236158976,5,100,20,12,5.0,0.0
0.0017678418468801223,5,100,30,8,0.5,0.0
0.0015059989036213827,5,100,30,8,1.0,0.0
0.0016546746214324806,5,100,30,8,3.0,0.0
0.0026920984354898564,5,100,30,8,5.0,0.0
0.0007171288094518784,5,100,30,9,0.5,0.0
0.000740285127833471,5,100,30,9,1.0,0.0
0.0007918753940732553,5,100,30,9,3.0,0.0
0.0016319003399175216,5,100,30,9,5.0,0.0
1.2152710584507969e-05,5,100,30,10,0.5,0.0
1.7915318568972533e-05,5,100,30,10,1.0,0.0
4.5116105027226526e-05,5,100,30,10,3.0,0.0
0.0014064585087787628,5,100,30,10,5.0,0.0
6.671904269078083e-07,5,100,30,11,0.5,0.0
2.0292412797451064e-06,5,100,30,11,1.0,0.0
0.00010103033028327522,5,100,30,11,3.0,0.0
0.0016218929370984334,5,100,30,11,5.0,0.0
1.2218494518423296e-06,5,100,30,12,0.5,0.0
1.639757636581237e-06,5,100,30,12,1.0,0.0
0.00011429402574842798,5,100,30,12,3.0,0.0
0.0021757815423098206,5,100,30,12,5.0,0.0
0.002068545680771374,6,50,10,8,0.5,0.0
0.0015598089376247066,6,50,10,8,1.0,0.0
0.020612602438767766,6,50,10,8,3.0,0.0
0.07885767756733193,6,50,10,8,5.0,0.0
0.0007884717957445725,6,50,10,9,0.5,0.0
0.0007325735809408235,6,50,10,9,1.0,0.0
0.021441319167322153,6,50,10,9,3.0,0.0
0.07991506424661586,6,50,10,9,5.0,0.0
3.46566363742006e-05,6,50,10,10,0.5,0.0
6.411685679396727e-05,6,50,10,10,1.0,0.0
0.02423091574298115,6,50,10,10,3.0,0.0
0.08675910668054104,6,50,10,10,5.0,0.0
1.5178480981637305e-05,6,50,10,11,0.5,0.0
4.157933110218597e-05,6,50,10,11,1.0,0.0
0.025243622299988118,6,50,10,11,3.0,0.0
0.09167836475877265,6,50,10,11,5.0,0.0
6.95165753626663e-06,6,50,10,12,0.5,0.0
3.818470281947759e-05,6,50,10,12,1.0,0.0
0.027176565399650406,6,50,10,12,3.0,0.0
0.09527202633266865,6,50,10,12,5.0,0.0
0.0018622036164306131,6,50,20,8,0.5,0.0
0.0015440576818899709,6,50,20,8,1.0,0.0
0.0020309237486496063,6,50,20,8,3.0,0.0
0.008858529490268408,6,50,20,8,5.0,0.0
0.0008393503365488556,6,50,20,9,0.5,0.0
0.0007013251161700466,6,50,20,9,1.0,0.0
0.0012375831195612125,6,50,20,9,3.0,0.0
0.009281867849314533,6,50,20,9,5.0,0.0
1.2248994338691102e-05,6,50,20,10,0.5,0.0
2.832810702320352e-05,6,50,20,10,1.0,0.0
0.0007350590491563469,6,50,20,10,3.0,0.0
0.010592499116661686,6,50,20,10,5.0,0.0
3.3658788029674453e-06,6,50,20,11,0.5,0.0
1.512692806798514e-05,6,50,20,11,1.0,0.0
0.000862291882012812,6,50,20,11,3.0,0.0
0.011905967258949683,6,50,20,11,5.0,0.0
1.6554975005113863e-06,6,50,20,12,0.5,0.0
7.720454378535088e-06,6,50,20,12,1.0,0.0
0.0011183194140137907,6,50,20,12,3.0,0.0
0.012684043527418832,6,50,20,12,5.0,0.0
0.0017441336076494845,6,50,30,8,0.5,0.0
0.0015390605747844445,6,50,30,8,1.0,0.0
0.0016212797543820707,6,50,30,8,3.0,0.0
0.002263554298296608,6,50,30,8,5.0,0.0
0.0009189339123696678,6,50,30,9,0.5,0.0
0.0006902515874307692,6,50,30,9,1.0,0.0
0.0007425443321988806,6,50,30,9,3.0,0.0
0.0016266485950741042,6,50,30,9,5.0,0.0
6.709414332388824e-06,6,50,30,10,0.5,0.0
2.2415440995576236e-05,6,50,30,10,1.0,0.0
8.584784122862932e-05,6,50,30,10,3.0,0.0
0.0014022832968777774,6,50,30,10,5.0,0.0
1.493690623253109e-06,6,50,30,11,0.5,0.0
1.1221969235765286e-05,6,50,30,11,1.0,0.0
7.251508516487104e-05,6,50,30,11,3.0,0.0
0.001554079991490752,6,50,30,11,5.0,0.0
9.91066501304071e-07,6,50,30,12,0.5,0.0
5.347304050392647e-06,6,50,30,12,1.0,0.0
8.786175363000835e-05,6,50,30,12,3.0,0.0
0.0017416915988380352,6,50,30,12,5.0,0.0
0.0019051197118416115,6,100,10,8,0.5,0.0
0.0015406776631101998,6,100,10,8,1.0,0.0
0.02139150307908669,6,100,10,8,3.0,0.0
0.07992950475304109,6,100,10,8,5.0,0.0
0.0007716286026339777,6,100,10,9,0.5,0.0
0.0006874898491522655,6,100,10,9,1.0,0.0
0.02203290138012266,6,100,10,9,3.0,0.0
0.0816185559581277,6,100,10,9,5.0,0.0
1.366067499167899e-05,6,100,10,10,0.5,0.0
4.3030018596077945e-05,6,100,10,10,1.0,0.0
0.0244907955116588,6,100,10,10,3.0,0.0
0.08902928920038666,6,100,10,10,5.0,0.0
7.925507556682553e-06,6,100,10,11,0.5,0.0
3.4120836752068274e-05,6,100,10,11,1.0,0.0
0.026443992422677542,6,100,10,11,3.0,0.0
0.09420381881201911,6,100,10,11,5.0,0.0
3.047699249478987e-06,6,100,10,12,0.5,0.0
4.823752842090766e-05,6,100,10,12,1.0,0.0
0.028263770252391907,6,100,10,12,3.0,0.0
0.0977827334091963,6,100,10,12,5.0,0.0
0.0018842098991233344,6,100,20,8,0.5,0.0
0.0015367043506838867,6,100,20,8,1.0,0.0
0.002065311665233758,6,100,20,8,3.0,0.0
0.008933506664440028,6,100,20,8,5.0,0.0
0.0008852724475773963,6,100,20,9,0.5,0.0
0.0006727165410382797,6,100,20,9,1.0,0.0
0.0012088091006162553,6,100,20,9,3.0,0.0
0.00982583165678254,6,100,20,9,5.0,0.0
4.073657005436972e-06,6,100,20,10,0.5,0.0
1.385075459991919e-05,6,100,20,10,1.0,0.0
0.0006646247649286179,6,100,20,10,3.0,0.0
0.010994209864881425,6,100,20,10,5.0,0.0
1.854712792390789e-06,6,100,20,11,0.5,0.0
8.482777396118204e-06,6,100,20,11,1.0,0.0
0.0009043674770748694,6,100,20,11,3.0,0.0
0.012386092062293966,6,100,20,11,5.0,0.0
1.2979998708582928e-06,6,100,20,12,0.5,0.0
3.89794414803897e-06,6,100,20,12,1.0,0.0
0.0011585351710905044,6,100,20,12,3.0,0.0
0.013283860179691492,6,100,20,12,5.0,0.0
0.0017472435474542192,6,100,30,8,0.5,0.0
0.0015374760506289482,6,100,30,8,1.0,0.0
0.001599822117397605,6,100,30,8,3.0,0.0
0.0022107045641690227,6,100,30,8,5.0,0.0
0.0007798051013197303,6,100,30,9,0.5,0.0
0.0006695269739661361,6,100,30,9,1.0,0.0
0.0007247525618088294,6,100,30,9,3.0,0.0
0.0016428685067013092,6,100,30,9,5.0,0.0
1.5851459995115467e-06,6,100,30,10,0.5,0.0
9.497969895512256e-06,6,100,30,10,1.0,0.0
5.3464085522422276e-05,6,100,30,10,3.0,0.0
0.0011688089740505274,6,100,30,10,5.0,0.0
1.1397901571901903e-06,6,100,30,11,0.5,0.0
5.680450144812535e-06,6,100,30,11,1.0,0.0
5.8746947517668916e-05,6,100,30,11,3.0,0.0
0.001575272413996327,6,100,30,11,5.0,0.0
9.068652411224176e-07,6,100,30,12,0.5,0.0
2.804403500218187e-06,6,100,30,12,1.0,0.0
7.339248817333034e-05,6,100,30,12,3.0,0.0
0.0019037722536114614,6,100,30,12,5.0,0.0
0.0017745194935204502,7,50,10,8,0.5,0.0
0.0015123720086654348,7,50,10,8,1.0,0.0
0.01937957809526547,7,50,10,8,3.0,0.0
0.07729259301061163,7,50,10,8,5.0,0.0
0.0009140106331697612,7,50,10,9,0.5,0.0
0.0007012326459190603,7,50,10,9,1.0,0.0
0.0209522462955759,7,50,10,9,3.0,0.0
0.08066925991062758,7,50,10,9,5.0,0.0
1.935291235512173e-05,7,50,10,10,0.5,0.0
7.395205959594133e-05,7,50,10,10,1.0,0.0
0.023388357976259745,7,50,10,10,3.0,0.0
0.08667650140955815,7,50,10,10,5.0,0.0
1.8268356173867772e-05,7,50,10,11,0.5,0.0
4.3399269683512666e-05,7,50,10,11,1.0,0.0
0.024421650964769157,7,50,10,11,3.0,0.0
0.08969207573901714,7,50,10,11,5.0,0.0
6.747657235115978e-06,7,50,10,12,0.5,0.0
4.7712981323030235e-05,7,50,10,12,1.0,0.0
0.02585193772815856,7,50,10,12,3.0,0.0
0.09163987004612718,7,50,10,12,5.0,0.0
0.0019722939486240916,7,50,20,8,0.5,0.0
0.0014477544600542483,7,50,20,8,1.0,0.0
0.0020261525199267065,7,50,20,8,3.0,0.0
0.009351097345866685,7,50,20,8,5.0,0.0
0.0009076184778922475,7,50,20,9,0.5,0.0
0.0006793163967291307,7,50,20,9,1.0,0.0
0.0014247388871665705,7,50,20,9,3.0,0.0
0.009646549255190576,7,50,20,9,5.0,0.0
2.822739491196067e-06,7,50,20,10,0.5,0.0
1.9226939895512357e-05,7,50,20,10,1.0,0.0
0.0007294066143191348,7,50,20,10,3.0,0.0
0.010956487159333705,7,50,20,10,5.0,0.0
3.829828114472082e-06,7,50,20,11,0.5,0.0
1.3090189065848704e-05,7,50,20,11,1.0,0.0
0.0008249476874965223,7,50,20,11,3.0,0.0
0.011168744927490495,7,50,20,11,5.0,0.0
2.2269805870883506e-06,7,50,20,12,0.5,0.0
1.2683363149138643e-05,7,50,20,12,1.0,0.0
0.0009657021654089407,7,50,20,12,3.0,0.0
0.01175577548023733,7,50,20,12,5.0,0.0
0.0016701073785106793,7,50,30,8,0.5,0.0
0.0014413956803182564,7,50,30,8,1.0,0.0
0.0015661602570384416,7,50,30,8,3.0,0.0
0.0025437243264339747,7,50,30,8,5.0,0.0
0.0007273657131961267,7,50,30,9,0.5,0.0
0.0006759112287940056,7,50,30,9,1.0,0.0
0.0007895632726158834,7,50,30,9,3.0,0.0
0.0018452915576813074,7,50,30,9,5.0,0.0
1.6549190700563234e-06,7,50,30,10,0.5,0.0
1.5425637409945787e-05,7,50,30,10,1.0,0.0
9.585871841959447e-05,7,50,30,10,3.0,0.0
0.0012606991708610093,7,50,30,10,5.0,0.0
2.2439316798661937e-06,7,50,30,11,0.5,0.0
7.82537441512082e-06,7,50,30,11,1.0,0.0
7.548432742693077e-05,7,50,30,11,3.0,0.0
0.0013164723960624662,7,50,30,11,5.0,0.0
1.0349182724887544e-06,7,50,30,12,0.5,0.0
6.598031952430983e-06,7,50,30,12,1.0,0.0
6.0843741967262613e-05,7,50,30,12,3.0,0.0
0.0016127166484825595,7,50,30,12,5.0,0.0
0.00228645982761436,7,100,10,8,0.5,0.0
0.0014634304376611737,7,100,10,8,1.0,0.0
0.019553411627003213,7,100,10,8,3.0,0.0
0.07865187374348002,7,100,10,8,5.0,0.0
0.0008229480214492199,7,100,10,9,0.5,0.0
0.0006858956758816944,7,100,10,9,1.0,0.0
0.021933621439867473,7,100,10,9,3.0,0.0
0.08227506748902345,7,100,10,9,5.0,0.0
8.190310370222745e-06,7,100,10,10,0.5,0.0
3.473808675872219e-05,7,100,10,10,1.0,0.0
0.024146094670938017,7,100,10,10,3.0,0.0
0.08824690674218501,7,100,10,10,5.0,0.0
7.836433549927391e-06,7,100,10,11,0.5,0.0
3.61316927007453e-05,7,100,10,11,1.0,0.0
0.025311714248109598,7,100,10,11,3.0,0.0
0.0925034992730807,7,100,10,11,5.0,0.0
3.3284580518678627e-06,7,100,10,12,0.5,0.0
3.647988146537807e-05,7,100,10,12,1.0,0.0
0.027712199605112495,7,100,10,12,3.0,0.0
0.09518526736553579,7,100,10,12,5.0,0.0
0.0018988705173539522,7,100,20,8,0.5,0.0
0.0014452465505851923,7,100,20,8,1.0,0.0
0.0019260940700611296,7,100,20,8,3.0,0.0
0.00946011024532321,7,100,20,8,5.0,0.0
0.0007369796275579684,7,100,20,9,0.5,0.0
0.0006694981139883869,7,100,20,9,1.0,0.0
0.0017357013781334825,7,100,20,9,3.0,0.0
0.009976141120165464,7,100,20,9,5.0,0.0
2.651127805844744e-06,7,100,20,10,0.5,0.0
7.930326201557462e-06,7,100,20,10,1.0,0.0
0.000646843369579714,7,100,20,10,3.0,0.0
0.011376784303075068,7,100,20,10,5.0,0.0
4.494517106875947e-06,7,100,20,11,0.5,0.0
2.890170305862121e-06,7,100,20,11,1.0,0.0
0.0008264906596651056,7,100,20,11,3.0,0.0
0.011633556931842011,7,100,20,11,5.0,0.0
1.1548633407160204e-06,7,100,20,12,0.5,0.0
4.446912903105815e-06,7,100,20,12,1.0,0.0
0.0011135441571463534,7,100,20,12,3.0,0.0
0.012258473058999034,7,100,20,12,5.0,0.0
0.0018232641809724185,7,100,30,8,0.5,0.0
0.0014367510004443074,7,100,30,8,1.0,0.0
0.0014987493255255154,7,100,30,8,3.0,0.0
0.0024483453617442806,7,100,30,8,5.0,0.0
0.0007230327022586901,7,100,30,9,0.5,0.0
0.0006657237710605707,7,100,30,9,1.0,0.0
0.000898516506164816,7,100,30,9,3.0,0.0
0.0018705089174124606,7,100,30,9,5.0,0.0
1.8569880713863798e-06,7,100,30,10,0.5,0.0
3.882508391941612e-06,7,100,30,10,1.0,0.0
4.6817101901407725e-05,7,100,30,10,3.0,0.0
0.0012738700377121477,7,100,30,10,5.0,0.0
3.065535632894047e-06,7,100,30,11,0.5,0.0
1.4831610099857843e-06,7,100,30,11,1.0,0.0
5.825731072812382e-05,7,100,30,11,3.0,0.0
0.001417991447059106,7,100,30,11,5.0,0.0
6.234839157883274e-07,7,100,30,12,0.5,0.0
2.691826047438837e-06,7,100,30,12,1.0,0.0
8.676343393911032e-05,7,100,30,12,3.0,0.0
0.001648971006290191,7,100,30,12,5.0,0.0
0.0018619568529086976,8,50,10,8,0.5,0.0
0.0015353162630167788,8,50,10,8,1.0,0.0
0.02040910661017611,8,50,10,8,3.0,0.0
0.07673134896313852,8,50,10,8,5.0,0.0
0.0007335799769932604,8,50,10,9,0.5,0.0
0.000717027916704496,8,50,10,9,1.0,0.0
0.022239217776220253,8,50,10,9,3.0,0.0
0.08271503395203493,8,50,10,9,5.0,0.0
3.366197721259711e-05,8,50,10,10,0.5,0.0
5.9625215357105534e-05,8,50,10,10,1.0,0.0
0.02467293712419559,8,50,10,10,3.0,0.0
0.08802382204709482,8,50,10,10,5.0,0.0
1.1571279891646775e-05,8,50,10,11,0.5,0.0
5.947248456598203e-05,8,50,10,11,1.0,0.0
0.025510813340360112,8,50,10,11,3.0,0.0
0.09099246175548846,8,50,10,11,5.0,0.0
1.1706681258354553e-05,8,50,10,12,0.5,0.0
0.00011660036211132696,8,50,10,12,1.0,0.0
0.027922702675375593,8,50,10,12,3.0,0.0
0.0947655847351988,8,50,10,12,5.0,0.0
0.0019721902208824,8,50,20,8,0.5,0.0
0.0015187861468809426,8,50,20,8,1.0,0.0
0.0021135940947629704,8,50,20,8,3.0,0.0
0.009797400137989546,8,50,20,8,5.0,0.0
0.0008625900257962096,8,50,20,9,0.5,0.0
0.0006987815166937174,8,50,20,9,1.0,0.0
0.0014134055603653227,8,50,20,9,3.0,0.0
0.010329554741780473,8,50,20,9,5.0,0.0
1.7334565250145397e-05,8,50,20,10,0.5,0.0
2.7354808650572003e-05,8,50,20,10,1.0,0.0
0.000881138844331168,8,50,20,10,3.0,0.0
0.012122971742788228,8,50,20,10,5.0,0.0
4.061488016711148e-06,8,50,20,11,0.5,0.0
1.4113551441875133e-05,8,50,20,11,1.0,0.0
0.0010365836294531213,8,50,20,11,3.0,0.0
0.011683438501818787,8,50,20,11,5.0,0.0
4.648853361587028e-06,8,50,20,12,0.5,0.0
1.0166938909700976e-05,8,50,20,12,1.0,0.0
0.0014321955529863128,8,50,20,12,3.0,0.0
0.013465622743170914,8,50,20,12,5.0,0.0
0.0017095269035308943,8,50,30,8,0.5,0.0
0.0015046178613138366,8,50,30,8,1.0,0.0
0.001578995810250885,8,50,30,8,3.0,0.0
0.0029344698983644947,8,50,30,8,5.0,0.0
0.0008849460449466332,8,50,30,9,0.5,0.0
0.0006884603688958789,8,50,30,9,1.0,0.0
0.0007934389859603178,8,50,30,9,3.0,0.0
0.001942137801243242,8,50,30,9,5.0,0.0
1.2126478072725139e-05,8,50,30,10,0.5,0.0
2.0404747128486333e-05,8,50,30,10,1.0,0.0
8.48008695479703e-05,8,50,30,10,3.0,0.0
0.001972472734634826,8,50,30,10,5.0,0.0
3.0562203622904167e-06,8,50,30,11,0.5,0.0
1.1603505941188435e-05,8,50,30,11,1.0,0.0
0.00011015590233056672,8,50,30,11,3.0,0.0
0.0016243117095997,8,50,30,11,5.0,0.0
2.898064295465859e-06,8,50,30,12,0.5,0.0
5.969907006164958e-06,8,50,30,12,1.0,0.0
0.00016690044944232037,8,50,30,12,3.0,0.0
0.002285614431942123,8,50,30,12,5.0,0.0
0.0016682042663173193,8,100,10,8,0.5,0.0
0.0015149830207424138,8,100,10,8,1.0,0.0
0.020243558797154528,8,100,10,8,3.0,0.0
0.07752849335172618,8,100,10,8,5.0,0.0
0.0009110789823623882,8,100,10,9,0.5,0.0
0.0007140424485371007,8,100,10,9,1.0,0.0
0.022507164377963938,8,100,10,9,3.0,0.0
0.08413025401832971,8,100,10,9,5.0,0.0
2.300448238218435e-05,8,100,10,10,0.5,0.0
4.0800762539523016e-05,8,100,10,10,1.0,0.0
0.025046830095660107,8,100,10,10,3.0,0.0
0.08959795602935676,8,100,10,10,5.0,0.0
9.897715965498045e-06,8,100,10,11,0.5,0.0
6.303565598691261e-05,8,100,10,11,1.0,0.0
0.026455582813245018,8,100,10,11,3.0,0.0
0.09426857410613605,8,100,10,11,5.0,0.0
8.59370479978141e-06,8,100,10,12,0.5,0.0
9.905477214645373e-05,8,100,10,12,1.0,0.0
0.028660150471343956,8,100,10,12,3.0,0.0
0.09682155734452909,8,100,10,12,5.0,0.0
0.0019767623753657753,8,100,20,8,0.5,0.0
0.0014953354511683767,8,100,20,8,1.0,0.0
0.0019419655133341757,8,100,20,8,3.0,0.0
0.009568938330476222,8,100,20,8,5.0,0.0
0.000747197570354291,8,100,20,9,0.5,0.0
0.0006840224592372427,8,100,20,9,1.0,0.0
0.001317116591939492,8,100,20,9,3.0,0.0
0.01034763399160353,8,100,20,9,5.0,0.0
7.387881208066926e-06,8,100,20,10,0.5,0.0
1.362113915844678e-05,8,100,20,10,1.0,0.0
0.0008297033601373625,8,100,20,10,3.0,0.0
0.012299599343407798,8,100,20,10,5.0,0.0
2.869575692850803e-06,8,100,20,11,0.5,0.0
1.4082025837229273e-05,8,100,20,11,1.0,0.0
0.0010920077162684875,8,100,20,11,3.0,0.0
0.012594442278137353,8,100,20,11,5.0,0.0
3.8495631060689495e-06,8,100,20,12,0.5,0.0
4.351661711562369e-06,8,100,20,12,1.0,0.0
0.0014536685440893792,8,100,20,12,3.0,0.0
0.013932285422589005,8,100,20,12,5.0,0.0
0.0019880257794142914,8,100,30,8,0.5,0.0
0.0014925513882884658,8,100,30,8,1.0,0.0
0.0015154220922922316,8,100,30,8,3.0,0.0
0.0025435592718167266,8,100,30,8,5.0,0.0
0.0006486872614058815,8,100,30,9,0.5,0.0
0.000674645679698476,8,100,30,9,1.0,0.0
0.0007486366730675739,8,100,30,9,3.0,0.0
